Name,Date,High,Volume,Marketcap
Cosmos,2020-01-01 23:59:59,4.46764415623,107994512.960584,835245526.833357
Cosmos,2020-01-02 23:59:59,4.38131928563,111325337.453836,780262139.632211
Cosmos,2020-01-03 23:59:59,4.35659567025,138617691.075557,810024888.130412
Cosmos,2020-01-04 23:59:59,4.38561688772,90718304.7226809,817358521.388424
Cosmos,2020-01-05 23:59:59,4.39514620444,115399788.490725,806970071.744431
Cosmos,2020-01-06 23:59:59,4.25115494423,139523351.131459,782765023.542144
Cosmos,2020-01-07 23:59:59,4.24652955164,136691938.605123,781067565.421016
Cosmos,2020-01-08 23:59:59,4.17576566809,128484379.875567,764782468.487093
Cosmos,2020-01-09 23:59:59,4.2631906429,137133708.46764,812941169.706645
Cosmos,2020-01-10 23:59:59,4.44797023072,180537539.295381,813022082.280021
Cosmos,2020-01-11 23:59:59,4.43032489113,134305837.986925,815227388.623773
Cosmos,2020-01-12 23:59:59,4.34784764947,114480178.838667,812887020.143206
Cosmos,2020-01-13 23:59:59,4.33300956402,112376033.993769,811564035.828335
Cosmos,2020-01-14 23:59:59,4.67012280717,218081722.436813,865707914.115354
Cosmos,2020-01-15 23:59:59,4.93082759665,256937834.089191,871045052.044238
Cosmos,2020-01-16 23:59:59,5.20062215631,292509992.746159,967992097.521098
Cosmos,2020-01-17 23:59:59,5.29068607886,314099417.895562,953671093.250014
Cosmos,2020-01-18 23:59:59,5.00240525097,218755858.920273,883526140.526622
Cosmos,2020-01-19 23:59:59,4.76306194685,195479921.198738,861648059.711463
Cosmos,2020-01-20 23:59:59,4.66049360824,142814531.360596,859109294.356465
Cosmos,2020-01-21 23:59:59,4.73110743595,138311352.699089,886592072.010148
Cosmos,2020-01-22 23:59:59,4.68790391725,131623771.860707,887094361.943174
Cosmos,2020-01-23 23:59:59,4.68163293221,157800493.046621,847521480.879104
Cosmos,2020-01-24 23:59:59,4.52140152286,161825963.551462,855148281.726133
Cosmos,2020-01-25 23:59:59,4.48755198611,132055629.50748,841901878.91496
Cosmos,2020-01-26 23:59:59,4.49987835155,131819510.660587,854395418.452374
Cosmos,2020-01-27 23:59:59,4.66757400992,166514161.132531,861473072.609833
Cosmos,2020-01-28 23:59:59,4.58664028613,201500979.250412,874619277.333971
Cosmos,2020-01-29 23:59:59,4.58702128083,195873920.041462,841480724.027697
Cosmos,2020-01-30 23:59:59,4.4685456691,193799097.488453,841882517.553068
Cosmos,2020-01-31 23:59:59,4.6038512837,199363104.707906,837029351.060857
Cosmos,2020-02-01 23:59:59,4.4308819258,153198031.423195,834520686.116254
Cosmos,2020-02-02 23:59:59,4.47059964688,166048378.829947,840319053.421742
Cosmos,2020-02-03 23:59:59,4.45689979696,169613306.255035,812471298.814325
Cosmos,2020-02-04 23:59:59,4.26268178067,199182438.450621,804128108.516053
Cosmos,2020-02-05 23:59:59,4.34679838462,219629627.269742,824888932.137437
Cosmos,2020-02-06 23:59:59,4.58135305998,245005952.455226,870872256.648787
Cosmos,2020-02-07 23:59:59,4.89862394423,263626978.592991,917332059.368738
Cosmos,2020-02-08 23:59:59,4.80712542047,223813432.782324,882422410.253957
Cosmos,2020-02-09 23:59:59,4.78886606304,194625819.128946,907445362.150919
Cosmos,2020-02-10 23:59:59,4.7887411964,213729603.222556,913157584.474257
Cosmos,2020-02-11 23:59:59,5.15363672581,246047423.081914,973069014.759689
Cosmos,2020-02-12 23:59:59,5.30734015864,259478347.791568,974520934.170625
Cosmos,2020-02-13 23:59:59,5.22771368538,292085885.823964,933307484.381337
Cosmos,2020-02-14 23:59:59,5.1247886949,228732872.725099,973082531.866066
Cosmos,2020-02-15 23:59:59,5.12600800808,259955973.818854,873752236.859223
Cosmos,2020-02-16 23:59:59,4.73883766074,315050585.812649,838046641.648108
Cosmos,2020-02-17 23:59:59,4.4036443585,311147335.578162,814388988.841324
Cosmos,2020-02-18 23:59:59,4.4758926611,256786535.420511,845366478.244771
Cosmos,2020-02-19 23:59:59,4.68829745293,253028948.512373,792991328.037489
Cosmos,2020-02-20 23:59:59,4.55238516225,1754228163.36807,852669463.088139
Cosmos,2020-02-21 23:59:59,4.96616753758,743408253.437435,921849227.533753
Cosmos,2020-02-22 23:59:59,5.08762755777,297156553.407329,954287846.822855
Cosmos,2020-02-23 23:59:59,5.09118425174,255495590.029551,913805636.901916
Cosmos,2020-02-24 23:59:59,4.93180129062,273073853.540624,835592608.096586
Cosmos,2020-02-25 23:59:59,4.38707427081,234723403.907286,774157678.921855
Cosmos,2020-02-26 23:59:59,4.06536217862,273436562.885173,699199831.283537
Cosmos,2020-02-27 23:59:59,3.84701054217,244141234.297612,703116967.2496
Cosmos,2020-02-28 23:59:59,3.74451198956,182473021.730703,674353994.597883
Cosmos,2020-02-29 23:59:59,3.67235907983,117740505.325047,663472638.320328
Cosmos,2020-03-01 23:59:59,3.54779275811,134716473.13015,642291145.531368
Cosmos,2020-03-02 23:59:59,3.75704810147,155975816.073082,702641441.188421
Cosmos,2020-03-03 23:59:59,3.6917752378,127505753.697269,692148313.001782
Cosmos,2020-03-04 23:59:59,3.88578405302,155036911.547949,713568207.269109
Cosmos,2020-03-05 23:59:59,3.93414414439,144313784.377518,717116869.318614
Cosmos,2020-03-06 23:59:59,3.87364182221,130616199.81445,733034138.910897
Cosmos,2020-03-07 23:59:59,3.85434930996,1038558792.93452,690453897.654127
Cosmos,2020-03-08 23:59:59,3.62288629192,184166651.461365,592048092.003542
Cosmos,2020-03-09 23:59:59,3.16190736679,202828738.683178,574283392.548426
