Name,Date,High,Volume,Marketcap
Tether,2020-01-01 23:59:59,1.00687347935,21503143453.9817,4107371140.38759
Tether,2020-01-02 23:59:59,1.00845057598,24212314977.0413,4114474717.247
Tether,2020-01-03 23:59:59,1.02228580828,32420287855.7851,4125267217.83688
Tether,2020-01-04 23:59:59,1.01363256798,21585629319.6533,4138741036.90707
Tether,2020-01-05 23:59:59,1.01616052155,24090142145.914,4133500727.77428
Tether,2020-01-06 23:59:59,1.01358884069,29460474864.0067,4639019503.34947
Tether,2020-01-07 23:59:59,1.01115416143,32765511975.5798,4633564969.30161
Tether,2020-01-08 23:59:59,1.01595064869,35175740303.5275,4630671669.59305
Tether,2020-01-09 23:59:59,1.01013970654,28026673217.2944,4641371711.31941
Tether,2020-01-10 23:59:59,1.01169209147,34207037021.5864,4632826679.17966
Tether,2020-01-11 23:59:59,1.0080776882,31049760361.2848,4626484304.57805
Tether,2020-01-12 23:59:59,1.0093583137,27250055613.2913,4637604060.08663
Tether,2020-01-13 23:59:59,1.01009832208,26468467999.5922,4642166645.08576
Tether,2020-01-14 23:59:59,1.01895918976,57687160760.5743,4635105702.54178
Tether,2020-01-15 23:59:59,1.02249329839,49045902728.2296,4631431379.63531
Tether,2020-01-16 23:59:59,1.01116676785,40752742738.5482,4633460370.17039
Tether,2020-01-17 23:59:59,1.014134831,47263851458.0643,4650379638.00874
Tether,2020-01-18 23:59:59,1.00699141266,43805026249.886,4649919501.75989
Tether,2020-01-19 23:59:59,1.02591156088,42680566067.2129,4630413450.60838
Tether,2020-01-20 23:59:59,1.00662289864,33079894465.7992,4640395834.41417
Tether,2020-01-21 23:59:59,1.00588230651,31080893275.4436,4648951979.42208
Tether,2020-01-22 23:59:59,1.00351551273,29749248330.1591,4645128570.14021
Tether,2020-01-23 23:59:59,1.0050932272,33631459309.9106,4634979848.9598
Tether,2020-01-24 23:59:59,1.00541378615,33356108237.982,4656155507.28122
Tether,2020-01-25 23:59:59,1.0056840019,26340299494.9771,4652175066.95046
Tether,2020-01-26 23:59:59,1.00833698862,29121614730.8221,4644708262.03259
Tether,2020-01-27 23:59:59,1.00714675701,37771545362.0119,4651188602.12809
Tether,2020-01-28 23:59:59,1.00823985811,44123906992.9533,4645895398.75727
Tether,2020-01-29 23:59:59,1.00626809771,42323320107.7686,4653027307.09663
Tether,2020-01-30 23:59:59,1.0109956196,43624728074.1428,4649109251.36342
Tether,2020-01-31 23:59:59,1.00694511088,40496855325.186,4645374933.94029
Tether,2020-02-01 23:59:59,1.0049492504,34763069931.2985,4648011884.00458
Tether,2020-02-02 23:59:59,1.0081789162,40560625161.0951,4644893208.28667
Tether,2020-02-03 23:59:59,1.00667413922,39849489335.5747,4637320449.7399
Tether,2020-02-04 23:59:59,1.00506275067,36950713370.7048,4650469195.20133
Tether,2020-02-05 23:59:59,1.00647264131,46504757742.0925,4655543935.30739
Tether,2020-02-06 23:59:59,1.01824680093,46549174002.9309,4629443565.54428
Tether,2020-02-07 23:59:59,1.00275044504,42966951014.7593,4631927115.87517
Tether,2020-02-08 23:59:59,1.00655270693,44251729422.3807,4640205612.81705
Tether,2020-02-09 23:59:59,1.00802931084,44977724507.9402,4649204339.81457
Tether,2020-02-10 23:59:59,1.01519089679,48784184264.0576,4645339055.96081
Tether,2020-02-11 23:59:59,1.0048300826,46001561028.3955,4635044755.05921
Tether,2020-02-12 23:59:59,1.00632789775,54829582150.0537,4654247429.09523
Tether,2020-02-13 23:59:59,1.0158317738,63588479573.5446,4635769301.17491
Tether,2020-02-14 23:59:59,1.00408573457,54698567057.6771,4642896605.49282
Tether,2020-02-15 23:59:59,1.01522528682,57250318373.3837,4638318811.12086
Tether,2020-02-16 23:59:59,1.01418481978,60160518245.9215,4638989017.37893
Tether,2020-02-17 23:59:59,1.00749523449,63038607545.1532,4635284710.50745
Tether,2020-02-18 23:59:59,1.00906449434,60616752515.7139,4645888802.6031
Tether,2020-02-19 23:59:59,1.03095875988,54920030584.0423,4648512398.71183
Tether,2020-02-20 23:59:59,1.01115510453,55986244962.5932,4654409109.15012
Tether,2020-02-21 23:59:59,1.00720376315,47618138883.8595,4656933338.0305
Tether,2020-02-22 23:59:59,1.00724104663,41243330012.9973,4650857754.57602
Tether,2020-02-23 23:59:59,1.00422299229,47448629411.2592,4633159673.29051
Tether,2020-02-24 23:59:59,1.01255583349,56599226979.2606,4636796513.99658
Tether,2020-02-25 23:59:59,1.01257977623,55034243500.8061,4649118779.91538
Tether,2020-02-26 23:59:59,1.01271623221,68910958735.4862,4655096433.92913
Tether,2020-02-27 23:59:59,1.00746140228,61401185852.9667,4635002128.78591
Tether,2020-02-28 23:59:59,1.0111331924,56902235264.3975,4628852893.80102
Tether,2020-02-29 23:59:59,1.00784817762,44948749120.5314,4671931513.54085
Tether,2020-03-01 23:59:59,1.00710136763,45828960109.1162,4644680725.41246
Tether,2020-03-02 23:59:59,1.00355507554,67439071908.8526,4619155546.53178
Tether,2020-03-03 23:59:59,1.00838756793,50681960307.878,4653959468.47611
Tether,2020-03-04 23:59:59,1.007566729,48605279710.4402,4645253482.97015
Tether,2020-03-05 23:59:59,1.00605995458,49920180590.1218,4654076713.83276
Tether,2020-03-06 23:59:59,1.00590758635,49389801062.3992,4635080376.65002
Tether,2020-03-07 23:59:59,1.00772584571,46199415513.4734,4643212804.93656
Tether,2020-03-08 23:59:59,1.02179398817,54758243671.7799,4687746177.07248
Tether,2020-03-09 23:59:59,1.01042356848,63879966768.9077,4637946744.78236
